results/motog4/,https://www.google.com/,88,DIV,Android null - Chrome -- Android - MotoG4,8,245,40,377,8,245,1080,393,2.7480917,72,13963,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1],8,245,8,285,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,87,DIV,Android null - Chrome -- Android - MotoG4,8,245,40,377,8,245,1080,393,2.7480917,74,14319,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2],8,245,0,309,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,83,FORM,Android null - Chrome -- Android - MotoG4,8,245,40,377,8,245,1080,393,2.7480917,78,14520,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1],0,0,0,309,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,82,DIV,Android null - Chrome -- Android - MotoG4,8,245,40,377,0,245,1080,393,2.7480917,79,14636,/body[2]/div[4]/div[3]/div[2]/div[3],0,0,0,309,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,68,DIV,Android null - Chrome -- Android - MotoG4,0,245,92,393,0,48,1080,393,2.7480917,98,15983,/body[2]/div[4]/div[3]/div[2],10,68,0,565,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,66,IMG,Android null - Chrome -- Android - MotoG4,342,186,22,22,334,178,1080,393,2.7480917,0,0,/body[2]/div[4]/div[3]/div[1]/div[1]/div[3]/a[2]/div[1]/img[3],0,0,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,64,DIV,Android null - Chrome -- Android - MotoG4,338,182,30,30,334,178,1080,393,2.7480917,0,0,/body[2]/div[4]/div[3]/div[1]/div[1]/div[3]/a[2]/div[1]/div[1],0,0,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,63,DIV,Android null - Chrome -- Android - MotoG4,334,178,38,38,10,237,1080,393,2.7480917,3,538,/body[2]/div[4]/div[3]/div[1]/div[1]/div[3]/a[2]/div[1],0,0,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,58,IMG,Android null - Chrome -- Android - MotoG4,10,76,149,373,10,222,1080,393,2.7480917,0,0,/body[2]/div[4]/div[3]/div[1]/div[1]/a[1]/img[1],0,0,10,237,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,57,A,Android null - Chrome -- Android - MotoG4,10,222,15,373,10,68,1080,393,2.7480917,1,183,/body[2]/div[4]/div[3]/div[1]/div[1]/a[1],0,0,10,237,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,56,DIV,Android null - Chrome -- Android - MotoG4,10,68,169,373,10,68,1080,393,2.7480917,11,1558,/body[2]/div[4]/div[3]/div[1]/div[1],0,0,0,245,3,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,55,DIV,Android null - Chrome -- Android - MotoG4,10,68,169,373,0,48,1080,393,2.7480917,12,1602,/body[2]/div[4]/div[3]/div[1],0,0,0,245,2,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,54,DIV,Android null - Chrome -- Android - MotoG4,0,48,517,393,0,0,1080,393,2.7480917,112,17688,/body[2]/div[4]/div[3],0,0,0,565,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,52,A,Android null - Chrome -- Android - MotoG4,277,6,36,103,221,0,1080,393,2.7480917,0,11,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1]/div[1]/a[2],221,16,61,57,1,"Google Sans", Roboto, RobotoDraft, Helvetica, Arial, sans-serif
results/motog4/,https://www.google.com/,50,svg,Android null - Chrome -- Android - MotoG4,233,12,24,24,225,4,1080,393,2.7480917,1,561,/body[2]/div[4]/header[2]/div[4]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/svg[1],195,0,277,6,0,Roboto, RobotoDraft, Arial, sans-serif
